Product title,Product variant title,Week,Ending inventory units,Inventory units sold
"Finley Romper in Vintage Floral","Vintage Floral / Newborn","2026-07-13","0","0"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Slim Petite","2026-07-13","35","1"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Full Figure","2026-07-13","-1","1"
"Finley Romper in Black","Black / 9-12 Months","2026-07-13","60","0"
"Robes in Deep Teal","Mia Robe / Short","2026-07-13","22","1"
"Amelia Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Full Figure","2026-07-13","117","2"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-07-13","77","8"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Full Figure","2026-07-13","236","21"
"Robes in Vintage Floral","Laura Robe / Long","2026-07-13","50","0"
"Finley Romper in Lilac","Lilac / Newborn","2026-07-13","17","0"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Full Figure","2026-07-13","82","1"
"TENS Unit for Labor","Default Title","2026-07-13","1083","159"
"Amelia Labor & Postpartum Gown in Sage","Sage / Standard","2026-07-13","89","0"
"Amelia Labor & Postpartum Gown in Sage","Sage / Full Figure","2026-07-13","41","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Large","2026-07-13","14","4"
"Finley Romper in Periwinkle","Periwinkle / 18-24 Months","2026-07-13","19","0"
"Lila Labor & Postpartum Gown in Black","Black / Full Figure","2026-07-13","258","35"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","2XL","2026-07-13","92","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Small","2026-07-13","72","1"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Full Figure","2026-07-13","219","11"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Extra Large","2026-07-13","135","2"
"Robes in Midnight Blue","Laura Robe / Long","2026-07-13","127","2"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Slim Petite","2026-07-13","0","13"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Petite","2026-07-13","61","0"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Curve","2026-07-13","60","1"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Curve","2026-07-13","59","0"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Standard","2026-07-13","164","35"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Standard","2026-07-13","183","21"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Full Figure","2026-07-13","112","25"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Slim Petite","2026-07-13","74","1"
"Baby Swaddle Set: Dusty Rose","Hat & Bow","2026-07-13","103","12"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Medium","2026-07-13","21","0"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-07-13","79","5"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","2XL","2026-07-13","113","2"
"Baby Swaddle Set: Deep Teal","Hat & Bow","2026-07-13","1","0"
"Finley Romper in Dusty Rose","Dusty Rose / 6-9 Months","2026-07-13","31","0"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Curve","2026-07-13","45","3"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Curve","2026-07-13","49","2"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Curve","2026-07-13","16","0"
"Baby Swaddle Set: Midnight Blue","Hat & Bow","2026-07-13","80","6"
"Amelia Labor & Postpartum Gown in Black","Black / Curve","2026-07-13","91","2"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Full Figure","2026-07-13","66","8"
"Amelia Labor & Postpartum Gown in Black","Black / Standard","2026-07-13","253","9"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Large","2026-07-13","51","3"
"Finley Romper in Deep Teal","Deep Teal / 6-9 Months","2026-07-13","17","0"
"Lila Labor & Postpartum Gown in Plum","Plum / Curve","2026-07-13","1","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Extra Large","2026-07-13","42","0"
"Finley Romper in Emerald","Emerald / 9-12 Months","2026-07-13","82","0"
"Finley Romper in Black","Black / Newborn","2026-07-13","69","3"
"Finley Romper in Vintage Floral","Vintage Floral / 3-6 Months","2026-07-13","8","1"
"Finley Romper in Deep Teal","Deep Teal / 3-6 Months","2026-07-13","10","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Medium","2026-07-13","144","5"
"Finley Romper in Midnight Blue","Midnight Blue / 9-12 Months","2026-07-13","31","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Medium","2026-07-13","161","3"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Petite","2026-07-13","65","0"
"Amelia Labor & Postpartum Gown in Sage","Sage / Petite","2026-07-13","69","1"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Slim Petite","2026-07-13","-2","7"
"Finley Romper in Plum","Plum / 6-9 Months","2026-07-13","112","0"
"Finley Romper in Vintage Floral","Vintage Floral / 18-24 Months","2026-07-13","15","0"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Slim Petite","2026-07-13","118","3"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Large","2026-07-20","186","2"
"Amelia Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Full Figure","2026-07-20","116","1"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Standard","2026-07-20","52","1"
"Lila Labor & Postpartum Gown in Black","Black / Curve","2026-07-20","124","17"
"Amelia Labor & Postpartum Gown in Black","Black / Standard","2026-07-20","244","9"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Curve","2026-07-20","10","4"
"Lila Labor & Postpartum Gown in Plum","Plum / Standard","2026-07-20","210","32"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Slim Petite","2026-07-20","4","6"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","2XL","2026-07-20","25","4"
"Lila Labor & Postpartum Gown in Sage","Sage / Standard","2026-07-20","154","30"
"Finley Romper in Deep Teal","Deep Teal / 16-24 Months","2026-07-20","63","0"
"Robes in Dusty Rose","Mia Robe / Short","2026-07-20","40","3"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Curve","2026-07-20","20","2"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Curve","2026-07-20","40","8"
"Amelia Labor & Postpartum Gown in Plum","Plum / Slim Petite","2026-07-20","38","1"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Petite","2026-07-20","15","4"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Slim Petite","2026-07-20","-2","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Medium","2026-07-20","32","0"
"Finley Romper in Emerald","Emerald / 3-6 Months","2026-07-20","64","2"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Curve","2026-07-20","29","2"
"Finley Romper in Periwinkle","Periwinkle / 6-9 Months","2026-07-20","44","0"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Full Figure","2026-07-20","19","14"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Standard","2026-07-20","651","55"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Full Figure","2026-07-20","41","10"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Slim Petite","2026-07-20","125","8"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Slim Petite","2026-07-20","33","2"
"Finley Romper in Dusty Rose","Dusty Rose / 6-9 Months","2026-07-20","31","0"
"Finley Romper in Sage","Sage / Newborn","2026-07-20","0","0"
"Robes in Black","Laura Robe / Long","2026-07-20","82","5"
"Lila Labor & Postpartum Gown in Black","Black / Full Figure","2026-07-20","229","32"
"Amelia Labor & Postpartum Gown Lilac","Full Figure","2026-07-20","34","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Large","2026-07-20","102","6"
"Robes in Midnight Blue","Laura Robe / Long","2026-07-20","9","6"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Extra Large","2026-07-20","131","4"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Full Figure","2026-07-20","43","2"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","2XL","2026-07-20","55","1"
"Amelia Labor & Postpartum Gown Lilac","Standard","2026-07-20","26","1"
"Finley Romper in Plum","Plum / 6-9 Months","2026-07-20","112","0"
"Baby Swaddle Set: Lilac","Hat & Bow","2026-07-20","111","4"
"Lila Labor & Postpartum Gown in Plum","Plum / Curve","2026-07-20","2","0"
"Baby Swaddle Set: Emerald","Hat & Bow","2026-07-20","76","9"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","Small","2026-07-20","34","1"
"Finley Romper in Emerald","Emerald / 9-12 Months","2026-07-20","82","0"
"Amelia Labor & Postpartum Gown in Plum","Plum / Full Figure","2026-07-20","89","5"
"Finley Romper in Black","Black / 9-12 Months","2026-07-20","60","0"
"Lila Labor & Postpartum Gown in Sage","Sage / Curve","2026-07-20","75","3"
"Amelia Labor & Postpartum Gown Lilac","Curve","2026-07-20","53","0"
"Finley Romper in Dusty Rose","Dusty Rose / 9-12 Months","2026-07-20","23","0"
"Lila Labor & Postpartum Gown in Plum","Plum / Slim Petite","2026-07-20","29","9"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Curve","2026-07-20","61","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Large","2026-07-20","26","3"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Curve","2026-07-20","59","0"
"Finley Romper in Vintage Floral","Vintage Floral / 9-12 Months","2026-07-20","5","0"
"Finley Romper in Vintage Floral","Vintage Floral / 18-24 Months","2026-07-20","15","0"
"Finley Romper in Emerald","Emerald / 6-9 Months","2026-07-20","17","0"
"Robes in Lilac","Mia Robe / Short","2026-07-20","92","0"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Standard","2026-07-20","41","9"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","2XL","2026-07-20","113","0"
"Finley Romper in Midnight Blue","Midnight Blue / Newborn","2026-07-20","-4","0"
"Amelia Labor & Postpartum Gown Lilac","Slim Petite","2026-07-20","42","0"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Slim Petite","2026-07-20","51","14"
"Amelia Labor & Postpartum Gown in Black","Black / Slim Petite","2026-07-20","132","4"
"Baby Swaddle Set: Plum","Hat & Bow","2026-07-20","75","8"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Curve","2026-07-20","42","3"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Slim Petite","2026-07-20","0","25"
"Lila Labor & Postpartum Gown in Charcoal Grey","Charcoal Grey / Full Figure","2026-07-20","4","6"
"Robes in Deep Teal","Mia Robe / Short","2026-07-20","35","2"
"Finley Romper in Black","Black / 18-24 Months","2026-07-20","83","0"
"Robes in Plum","Laura Robe / Long","2026-07-20","34","6"
"Baby Swaddle Set: Vintage Floral","Hat & Bow","2026-07-20","62","17"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Curve","2026-07-20","53","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Small","2026-07-20","41","0"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Curve","2026-07-20","16","0"
"Finley Romper in Emerald","Emerald / Newborn","2026-07-20","-6","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Extra Large","2026-07-20","131","2"
"Robes in Periwinkle","Laura Robe / Long","2026-07-20","121","3"
"Robes in Vintage Floral","Mia Robe / Short","2026-07-20","104","0"
"Finley Romper in Periwinkle","Periwinkle / 3-6 Months","2026-07-20","28","0"
"Finley Romper in Dusty Rose","Dusty Rose / 3-6 Months","2026-07-20","99","0"
"Finley Romper in Black","Black / 6-9 Months","2026-07-20","3","0"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Petite","2026-07-20","64","1"
"Finley Romper in Vintage Floral","Vintage Floral / 12-18 Months","2026-07-20","9","0"
"Robes in Sage","Laura Robe / Long","2026-07-20","102","3"
"Finley Romper in Periwinkle","Periwinkle / 9-12 Months","2026-07-20","20","0"
"Finley Romper in Lilac","Lilac / Newborn","2026-07-20","17","0"
"Finley Romper in Deep Teal","Deep Teal / 9-12 Months","2026-07-20","64","0"
"Lila Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Standard","2026-07-20","7","44"
"Robes in Midnight Blue","Mia Robe / Short","2026-07-20","68","1"
"Baby Swaddle Set: Dusty Rose","Hat & Bow","2026-07-20","82","21"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Slim Petite","2026-07-20","72","2"
"TENS Unit for Labor","Default Title","2026-07-20","914","178"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Full Figure","2026-07-20","79","3"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Slim Petite","2026-07-20","1","0"
"Finley Romper in Sage","Sage / 6-9 Months","2026-07-20","13","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Extra Large","2026-07-20","55","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","2XL","2026-07-20","89","3"
"Amelia Labor & Postpartum Gown in Midnight Blue","Midnight Blue / Full Figure","2026-07-20","-1","0"
"Finley Romper in Lilac","Lilac / 6-9 Months","2026-07-20","18","0"
"Robes in Emerald","Mia Robe / Short","2026-07-20","63","0"
"Lila Labor & Postpartum Gown in Black","Black / Standard","2026-07-20","1043","80"
"Amelia Labor & Postpartum Gown in Black","Black / Full Figure","2026-07-20","101","9"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Full Figure","2026-07-20","188","11"
"Robes in Black","Mia Robe / Short","2026-07-20","-2","0"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Standard","2026-07-20","171","65"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Plum","2XL","2026-07-20","68","0"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Standard","2026-07-20","139","26"
"Amelia Labor & Postpartum Gown in Sage","Sage / Petite","2026-07-20","70","0"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Small","2026-07-20","15","1"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Curve","2026-07-20","161","5"
"Finley Romper in Vintage Floral","Vintage Floral / 6-9 Months","2026-07-20","6","0"
"Baby Swaddle Set: Deep Teal","Hat & Bow","2026-07-20","2","0"
"Finley Romper in Black","Black / 12-18 Months","2026-07-20","40","0"
"Amelia Labor & Postpartum Gown in Mocha","Mocha / Slim Petite","2026-07-20","60","0"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Full Figure","2026-07-20","217","19"
"Robes in Vintage Floral","Laura Robe / Long","2026-07-20","50","0"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-07-20","69","8"
"Baby Swaddle Set: Black","Hat & Bow","2026-07-20","150","4"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Standard","2026-07-20","68","5"
"Finley Romper in Plum","Plum / Newborn","2026-07-20","84","3"
"Lila Labor & Postpartum Gown in Black","Black / Slim Petite","2026-07-20","357","31"
"Lila Labor & Postpartum Gown in Plum","Plum / Full Figure","2026-07-20","161","15"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Extra Large","2026-07-20","42","0"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Curve","2026-07-20","106","3"
"Lila Labor & Postpartum Gown in Deep Teal","Deep Teal / Standard","2026-07-20","305","28"
"Robes in Sage","Mia Robe / Short","2026-07-20","70","2"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Black","Medium","2026-07-20","143","1"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Standard","2026-07-20","161","21"
"Lila Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Full Figure","2026-07-20","215","22"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Standard","2026-07-20","5","0"
"Amelia Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Petite","2026-07-20","60","1"
"Lila Labor & Postpartum Gown in Lilac","Lilac / Full Figure","2026-07-20","60","7"
"Amelia Labor & Postpartum Gown in Black","Black / Curve","2026-07-20","86","5"
"Finley Romper in Sage","Sage / 3-6 Months","2026-07-20","0","1"
"Finley Romper in Black","Black / 3-6 Months","2026-07-20","85","1"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Midnight Blue","Small","2026-07-20","56","0"
"Amelia Labor & Postpartum Gown in Deep Teal","Deep Teal / Standard","2026-07-20","8","5"
"Lila Labor & Postpartum Gown in Sage","Sage / Petite","2026-07-20","0","0"
"Robes in Plum","Mia Robe / Short","2026-07-20","1","0"
"Finley Romper in Vintage Floral","Vintage Floral / Newborn","2026-07-20","24","6"
"Lila Labor & Postpartum Gown in Sage","Sage / Full Figure","2026-07-20","99","13"
"Robes in Lilac","Laura Robe / Long","2026-07-20","73","3"
"Lila Labor & Postpartum Gown in Periwinkle Blue","Periwinkle / Full Figure","2026-07-20","238","16"
"Lila Labor & Postpartum Gown in Vintage Floral","Vintage Floral / Curve","2026-07-20","36","7"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Emerald","Medium","2026-07-20","38","2"
"Robes in Deep Teal","Laura Robe / Long","2026-07-20","58","3"
"Lila Labor & Postpartum Gown in Mocha","Mocha / Curve","2026-07-20","49","0"
"Amelia Labor & Postpartum Gown in Periwinkle","Periwinkle / Full Figure","2026-07-20","85","3"
"Amelia Labor & Postpartum Gown in Sage","Sage / Curve","2026-07-20","22","0"
"Finley Romper in Deep Teal","Deep Teal / 12-16 Months","2026-07-20","64","0"
"Finley Romper in Deep Teal","Deep Teal / Newborn","2026-07-20","84","6"
"Finley Romper in Dusty Rose","Dusty Rose / Newborn","2026-07-20","23","0"
"Baby Swaddle Set: Sage","Hat & Bow","2026-07-20","67","18"
"Finley Romper in Midnight Blue","Midnight Blue / 3-6 Months","2026-07-20","38","0"
"Amelia Labor & Postpartum Gown in Emerald","Emerald / Standard","2026-07-20","77","1"
"Lila Labor & Postpartum Gown in Sage","Sage / Slim Petite","2026-07-20","180","9"
"Amelia Labor & Postpartum Gown in Dusty Rose","Dusty Rose / Curve","2026-07-20","70","9"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Deep Teal","Medium","2026-07-20","20","1"
"Finley Romper in Midnight Blue","Midnight Blue / 12-16 Months","2026-07-20","20","0"
"Robes in Emerald","Laura Robe / Long","2026-07-20","65","3"
"Finley Romper in Periwinkle","Periwinkle / 18-24 Months","2026-07-20","19","0"
"Lila Labor & Postpartum Gown in Emerald","Emerald / Slim Petite","2026-07-20","40","3"
"Robes in Dusty Rose","Laura Robe / Long","2026-07-20","26","9"
"The Cameron Unisex Nursing and Skin to Skin Shirt in Sage","Medium","2026-07-20","158","3"
"Finley Romper in Midnight Blue","Midnight Blue / 9-12 Months","2026-07-20","31","0"
